index,month,day,TIME,TOTAL_FP_IDEX,clustering,score
1747,12,4,17,0.37567648948727966,8,15.0
812,5,19,17,0.3776838292363694,8,15.0
280,2,21,18,0.37879637601654065,8,15.0
1288,9,6,22,0.37882915179256366,8,15.0
1490,10,20,18,0.3790633205980017,8,15.0
1786,12,9,18,0.38053530902852334,8,15.0
1525,10,26,23,0.3805438014859208,8,15.0
1612,11,11,18,0.38210881200004143,2,16.0
484,3,22,19,0.3840605534325593,2,16.0
1829,12,16,23,0.3841093437221851,2,16.0
665,4,22,22,0.3842117406637524,2,16.0
1365,9,18,20,0.38423072402713626,2,16.0
1183,8,12,22,0.3854543520276363,2,16.0
1088,7,19,21,0.38560925667868573,2,16.0
43,1,8,22,0.3870497808676902,2,16.0
186,2,4,17,0.3875716899076319,2,16.0
1686,11,25,17,0.38869675989838637,2,16.0
1028,7,5,23,0.3889598544838357,2,16.0
1027,7,5,22,0.3891131627147702,2,16.0
710,4,28,22,0.3900223271312271,2,16.0
147,1,27,22,0.3929911168683381,2,16.0
1608,11,10,16,0.3930252944231574,2,16.0
1146,8,4,18,0.393279957240612,2,16.0
981,6,25,17,0.3933361725066533,2,16.0
612,4,14,19,0.39363554396964484,2,16.0
852,5,28,20,0.39373534395311405,2,16.0
1491,10,20,23,0.39487673683772556,2,16.0
1659,11,20,16,0.39544677610859547,2,16.0
585,4,8,22,0.3980838207267917,2,16.0
1497,10,21,16,0.3984051482953202,2,16.0
1124,7,28,18,0.3995923988915799,2,16.0
266,2,19,18,0.3998115608113843,2,16.0
1722,11,29,22,0.4003081703690633,2,16.0
548,4,2,23,0.4016749530735182,2,16.0
1205,8,18,23,0.40169271654616723,2,16.0
1128,7,29,20,0.4022508798334095,2,16.0
82,1,15,22,0.40436083050240657,2,16.0
619,4,15,21,0.40508718989838777,2,16.0
1721,11,29,20,0.4060777569431887,2,16.0
1502,10,22,21,0.406257457886343,2,16.0
109,1,21,23,0.4070907243089331,2,16.0
1727,12,1,18,0.407594238000148,2,16.0
649,4,20,22,0.4082691017532158,2,16.0
1812,12,13,23,0.4090714007804856,2,16.0
664,4,22,19,0.41040793626575,2,16.0
1359,9,17,21,0.4124879681932959,2,16.0
1486,10,18,23,0.41258484704197246,2,16.0
1003,7,1,21,0.4150831317768342,2,16.0
903,6,8,19,0.415371521606063,2,16.0
1074,7,16,19,0.415981819187935,2,16.0
75,1,14,20,0.4162575355064267,2,16.0
1017,7,3,19,0.41778311763973347,2,16.0
117,1,22,18,0.4178511281568468,2,16.0
904,6,8,22,0.41800145613877016,2,16.0
1292,9,7,23,0.4180930720822371,2,16.0
1852,12,20,20,0.4183495633453261,2,16.0
575,4,6,19,0.41849591583741697,2,16.0
1445,10,8,23,0.42015991923368096,2,16.0
203,2,6,17,0.42100982529773023,2,16.0
174,2,2,22,0.42122296863803393,2,16.0
1277,9,3,19,0.42127092806221567,2,16.0
1233,8,24,22,0.4213948286740227,2,16.0
1828,12,16,21,0.42258929025176545,2,16.0
1009,7,2,23,0.4227933717286701,2,16.0
1769,12,7,17,0.4231802829381884,2,16.0
919,6,11,21,0.4236476312975107,2,16.0
1307,9,9,21,0.42404482987808106,2,16.0
44,1,8,23,0.42524621550334807,2,16.0
1403,9,25,21,0.42526876601086694,2,16.0
569,4,5,21,0.42711092080496543,2,16.0
694,4,26,21,0.42750573710455186,2,16.0
1392,9,23,22,0.4289118163097863,2,16.0
346,3,3,19,0.43050379938014405,2,16.0
540,4,1,20,0.431296222666748,2,16.0
1461,10,12,17,0.4320410067409481,2,16.0
1551,11,1,22,0.43248436589499517,2,16.0
410,3,11,20,0.43329452865404894,2,16.0
1880,12,24,20,0.4341671423826051,2,16.0
1457,10,11,23,0.4345932878737474,2,16.0
1836,12,17,20,0.4353651467245376,2,16.0
1583,11,6,19,0.4371247272974582,2,16.0
823,5,21,20,0.4378780613352089,2,16.0
267,2,19,19,0.4382591716840895,2,16.0
1661,11,20,21,0.43846628817540273,2,16.0
418,3,12,21,0.4384711103745149,2,16.0
913,6,10,20,0.4388459273326606,2,16.0
155,1,28,19,0.4389529080156604,2,16.0
86,1,16,20,0.43918727174077504,2,16.0
1636,11,16,21,0.4404924567478712,2,16.0
703,4,27,21,0.44054299340388214,2,16.0
1544,10,30,18,0.44076989624773705,2,16.0
709,4,28,21,0.44138839061451457,2,16.0
854,5,28,23,0.44291748619261734,2,16.0
108,1,21,21,0.44319413120862927,2,16.0
1287,9,6,21,0.4433891041259273,2,16.0
1728,12,1,23,0.44529302060117015,2,16.0
88,1,16,22,0.44558375478182594,2,16.0
1905,12,28,16,0.44659684867742827,2,16.0
1032,7,6,22,0.44730215228060755,2,16.0
1878,12,24,16,0.44768559518616025,2,16.0
1679,11,24,18,0.4479113869922262,2,16.0
818,5,20,23,0.44808681665919614,2,16.0
42,1,8,20,0.44847177058817894,2,16.0
1597,11,8,23,0.4489368057030305,2,16.0
1385,9,22,17,0.4498775880159213,2,16.0
347,3,3,21,0.44998540519827696,2,16.0
118,1,22,20,0.4506005485116627,2,16.0
1539,10,28,22,0.4513297406759079,2,16.0
1596,11,8,22,0.4531344348242051,2,16.0
1398,9,24,23,0.45519788219185986,2,16.0
286,2,22,18,0.45681831957818303,2,16.0
1462,10,12,20,0.4576598519655961,2,16.0
1881,12,24,21,0.45887797974990485,2,16.0
677,4,23,22,0.4598435707003126,2,16.0
1771,12,7,21,0.46022063692023485,2,16.0
1793,12,10,19,0.46181809135044083,15,17.0
87,1,16,21,0.46281821489947994,15,17.0
1062,7,13,18,0.4654441339227729,15,17.0
1148,8,4,23,0.4657101335592643,15,17.0
1464,10,13,19,0.4676454737157704,15,17.0
1794,12,10,22,0.4684728522835323,15,17.0
1168,8,9,21,0.46904625575949965,15,17.0
1788,12,9,23,0.46911375951224965,15,17.0
1437,10,6,22,0.46936175902410204,15,17.0
1577,11,5,17,0.472099964669148,15,17.0
506,3,26,20,0.4725736241124413,15,17.0
878,6,3,20,0.4727694521981594,15,17.0
331,3,1,20,0.4743341199880051,15,17.0
590,4,9,22,0.47462579866341326,15,17.0
1901,12,27,18,0.47556026105647475,15,17.0
1674,11,23,19,0.47729708579707136,15,17.0
165,1,30,20,0.47815221305972644,15,17.0
1157,8,6,19,0.4798481705173839,15,17.0
248,2,14,19,0.4803955185885897,15,17.0
1811,12,13,20,0.48102318546266276,15,17.0
1129,7,29,22,0.4812240227378852,15,17.0
1859,12,21,20,0.48216440357897233,15,17.0
272,2,20,21,0.4832045454490223,15,17.0
1904,12,28,14,0.48398700000413974,15,17.0
853,5,28,21,0.4867418802656891,15,17.0
535,3,30,21,0.48779275633354924,15,17.0
1444,10,8,22,0.4889492183143,15,17.0
1410,9,27,23,0.4904765308043612,15,17.0
1578,11,5,21,0.4921464887247886,15,17.0
762,5,11,21,0.49274616093047147,15,17.0
1391,9,23,19,0.4932228699140555,15,17.0
1075,7,16,21,0.49510864544192584,15,17.0
204,2,6,20,0.49549817063299084,15,17.0
1147,8,4,19,0.49632356150691836,15,17.0
580,4,7,19,0.49638036936906965,15,17.0
1278,9,3,20,0.4964193383337954,15,17.0
1739,12,3,17,0.4973025007826207,15,17.0
173,2,2,20,0.49907227170045054,15,17.0
308,2,25,22,0.49966343992256673,15,17.0
1351,9,16,19,0.5044863764873442,15,17.0
1740,12,3,18,0.5102078356854254,15,17.0
197,2,5,19,0.5110448400234077,15,17.0
1267,9,1,20,0.5132310860927402,15,17.0
1442,10,7,17,0.5132562705377405,15,17.0
1864,12,22,21,0.5190538363552069,15,17.0
1770,12,7,19,0.5212303624473004,15,17.0
1465,10,13,20,0.5213781832893049,15,17.0
1176,8,11,22,0.5220529786706725,15,17.0
1595,11,8,21,0.5252129327453838,15,17.0
1100,7,22,22,0.5256338013639356,15,17.0
1603,11,9,22,0.5278811591726912,15,17.0
1008,7,2,21,0.5289525491304093,15,17.0
1872,12,23,18,0.5319810367381148,15,17.0
181,2,3,21,0.5356493687251698,15,17.0
1810,12,13,19,0.5361534153547309,15,17.0
1524,10,26,18,0.5373751781763759,15,17.0
1853,12,20,21,0.5420386979358446,15,17.0
1562,11,3,22,0.5425167502902506,15,17.0
187,2,4,20,0.5440802117315533,15,17.0
1436,10,6,19,0.5443003785858834,15,17.0
1907,12,28,22,0.5448428855653394,15,17.0
1468,10,14,19,0.5529247326869021,15,17.0
1675,11,23,21,0.5571562371470669,15,17.0
507,3,26,21,0.5672494520148034,7,18.0
1386,9,22,19,0.5782881106889942,7,18.0
1531,10,27,22,0.5823876657556996,7,18.0
1063,7,13,20,0.5857062019643134,7,18.0
1414,9,28,22,0.59012818357797,7,18.0
1687,11,25,21,0.5951681589742023,7,18.0
1741,12,3,20,0.5985886596789808,7,18.0
1381,9,21,21,0.6141445769074313,7,18.0
1471,10,15,19,0.6148863506653925,7,18.0
1787,12,9,19,0.6655786650056688,7,18.0
1920,12,30,18,0.6814666895968324,7,18.0
1906,12,28,19,0.7787255032311065,7,18.0
