month,day,TIME,TOTAL_FP_IDEX,DSP_CNT_IDEX,clustering,score
9,15,12,0.2523418664613101,0.04,14,15
10,12,12,0.2526769278090479,0.1976284584980237,8,18
12,24,14,0.2527311496655788,0.042735042735042736,14,15
1,4,19,0.2527600117812303,0.3015075376884422,18,21
7,15,17,0.2528329989719837,0.12195121951219512,8,18
6,1,17,0.25285142278512235,0.0881057268722467,14,15
6,24,17,0.2528667911161595,0.04424778761061947,14,15
12,18,15,0.2531402725364756,0.04424778761061947,14,15
2,29,23,0.25338494359841834,0.11695906432748537,8,18
3,7,23,0.2534424761604665,0.12422360248447203,8,18
7,24,20,0.2534559632900546,0.22421524663677128,18,21
8,9,23,0.2534795649749656,0.16574585635359115,8,18
9,13,23,0.2535257929321881,0.05813953488372093,14,15
11,2,12,0.25353410765025935,0.1568627450980392,8,18
10,21,13,0.25412328626741854,0.16194331983805668,8,18
11,8,18,0.25415663093135415,0.13100436681222707,8,18
10,29,23,0.2542359305535138,0.21390374331550802,8,18
11,29,16,0.2544274368086892,0.08438818565400844,14,15
2,26,16,0.25450549677287604,0.04524886877828055,14,15
12,1,14,0.25471550227743794,0.16194331983805668,8,18
2,6,16,0.25474842605334436,0.09216589861751152,14,15
4,21,17,0.2548219224406028,0.09009009009009009,14,15
12,15,14,0.25489014166726615,0.12987012987012989,8,18
8,14,15,0.2554298246778069,0.11363636363636365,8,18
11,18,13,0.25562623176319327,0.16129032258064516,8,18
10,14,16,0.25568859363286295,0.0813008130081301,14,15
5,3,20,0.25575902280174306,0.04672897196261682,14,15
9,2,16,0.25580846017250675,0.13100436681222707,8,18
5,27,23,0.2558434164362324,0.05747126436781609,14,15
10,17,21,0.2561247564810637,0.043478260869565216,14,15
9,23,17,0.25622383237881685,0.041666666666666664,14,15
1,7,13,0.25629638031249224,0.17094017094017094,8,18
8,30,23,0.25637791179985164,0.05917159763313609,14,15
9,24,16,0.2564233660328658,0.08097165991902834,14,15
9,7,17,0.2564833013268119,0.049019607843137254,14,15
9,5,22,0.2566882566934963,0.18867924528301885,8,18
4,4,20,0.257179877907587,0.15789473684210525,8,18
10,7,16,0.25727217839905375,0.12448132780082986,8,18
3,4,17,0.257403764730963,0.05,14,15
9,25,12,0.2576143835757243,0.0425531914893617,14,15
11,16,17,0.25781830705477843,0.08547008547008547,14,15
3,7,19,0.2578230733165517,0.05263157894736842,14,15
9,8,13,0.2578367812242648,0.12875536480686695,8,18
11,13,23,0.25796127179844025,0.049019607843137254,14,15
1,6,21,0.2582823725083952,0.09900990099009901,14,15
7,17,17,0.25856700583072306,0.3448275862068966,18,21
7,14,12,0.2591259993961947,0.24193548387096775,18,21
3,13,20,0.25912867371948817,0.10752688172043012,8,18
2,10,15,0.25918133319383413,0.043478260869565216,14,15
1,21,11,0.25929182471979595,0.18433179723502305,8,18
9,7,13,0.2594308603147538,0.04830917874396135,14,15
8,27,20,0.25944154551858106,0.09523809523809525,14,15
12,13,16,0.2594563867222256,0.08968609865470852,14,15
8,27,15,0.2595055294909236,0.2100840336134454,8,18
11,7,21,0.2600687978471335,0.1762114537444934,8,18
3,1,19,0.260123172624075,0.060240963855421686,14,15
11,24,12,0.2601998395293741,0.12096774193548387,8,18
12,4,14,0.26029976930831095,0.0813008130081301,14,15
2,19,21,0.2603980089524808,0.16853932584269662,8,18
12,16,14,0.2606120191107254,0.08733624454148471,14,15
12,20,17,0.26075245802456387,0.04608294930875576,14,15
1,22,11,0.26126070953006686,0.09389671361502347,14,15
10,6,16,0.26126694873251743,0.0819672131147541,14,15
5,30,22,0.2614365726917534,0.04950495049504951,14,15
11,20,17,0.2614989560238733,0.04504504504504504,14,15
7,24,19,0.26154631699198105,0.08583690987124463,14,15
2,25,23,0.2615699261383097,0.06451612903225806,14,15
1,13,13,0.26158737987712316,0.16877637130801687,8,18
1,28,16,0.26175385182362276,0.22935779816513763,18,21
2,20,19,0.2617756726848744,0.20202020202020204,8,18
8,12,17,0.26196938415359694,0.08230452674897121,14,15
9,20,21,0.26204517117690834,0.10638297872340426,8,18
6,9,22,0.2622737292684097,0.21390374331550802,8,18
9,22,11,0.26251220618346344,0.1276595744680851,8,18
7,20,13,0.2626807481886528,0.13043478260869565,8,18
10,8,16,0.26282460416768844,0.11857707509881422,8,18
3,28,22,0.26282811367652126,0.05291005291005291,14,15
6,12,18,0.26284788639716017,0.17391304347826086,8,18
2,9,18,0.26290426925648513,0.09803921568627451,3,17
7,19,18,0.26294104426636944,0.13333333333333333,8,18
2,12,15,0.2632062775075737,0.09615384615384616,3,17
4,11,19,0.26328224560823227,0.091324200913242,3,17
11,13,18,0.2633203067158692,0.20491803278688522,8,18
11,10,14,0.2634901367578327,0.04132231404958678,14,15
5,10,20,0.26349704767369286,0.2094240837696335,8,18
7,21,23,0.26349891300858347,0.15463917525773196,8,18
1,19,18,0.2635664649269743,0.10050251256281408,8,18
10,30,15,0.2636451494794119,0.11278195488721804,8,18
1,16,11,0.26394792949116486,0.09523809523809525,3,17
11,7,18,0.263975296287617,0.04048582995951417,14,15
11,28,20,0.26416292526746016,0.045871559633027525,14,15
8,11,12,0.2645104092653479,0.0847457627118644,3,17
8,29,20,0.2645964795008174,0.14218009478672985,8,18
9,12,22,0.2647659849208263,0.1809954751131222,8,18
10,15,16,0.26484230400555875,0.15873015873015872,8,18
9,11,19,0.26519973781388406,0.13043478260869565,8,18
9,23,13,0.265209332965761,0.11904761904761904,8,18
2,23,18,0.26524151272424296,0.10526315789473684,8,18
2,10,16,0.2653791184282337,0.14018691588785046,8,18
5,29,21,0.26538577588235357,0.09950248756218905,3,17
3,18,19,0.2655967157705347,0.1,3,17
8,8,21,0.2659302311219268,0.09259259259259259,3,17
4,11,20,0.2659406329846,0.09569377990430622,3,17
12,12,20,0.26622320526466253,0.08928571428571427,3,17
12,18,20,0.26626471432555676,0.14423076923076925,8,18
9,26,21,0.2663647212900948,0.25974025974025977,18,21
4,25,21,0.26641663840421403,0.1485148514851485,8,18
3,30,23,0.26652326307405205,0.058823529411764705,3,17
3,16,21,0.2666601437140845,0.11904761904761904,8,18
12,8,13,0.2668832314586303,0.0425531914893617,3,17
9,15,15,0.26688454666642997,0.08403361344537814,3,17
2,4,22,0.2671289666126389,0.11299435028248588,8,18
3,13,23,0.2671638522364273,0.1775147928994083,8,18
6,16,18,0.2673386365032634,0.08658008658008658,3,17
7,24,15,0.26770870680014575,0.07874015748031496,3,17
11,4,12,0.2679984207428405,0.04032258064516129,3,17
4,9,18,0.26825028178315274,0.14285714285714285,8,18
12,29,14,0.2688940067652149,0.04184100418410042,3,17
2,19,12,0.2690144910554631,0.17937219730941703,8,18
1,26,19,0.2692173081366352,0.13636363636363635,8,18
9,26,18,0.26927896818574676,0.1976284584980237,8,18
3,7,20,0.2694158023911317,0.11428571428571428,8,18
2,15,20,0.26953729851403707,0.09950248756218905,3,17
7,10,15,0.2695389491477427,0.040160642570281124,3,17
11,3,12,0.26957124834924884,0.2777777777777778,18,21
10,27,14,0.2696891716147997,0.11494252873563218,8,18
1,20,15,0.2697568261483744,0.08547008547008547,3,17
8,27,18,0.2697854698239274,0.043859649122807015,3,17
4,23,20,0.2698709010900004,0.05154639175257732,3,17
1,5,18,0.26989994072143,0.049019607843137254,3,17
2,8,18,0.2699454541498746,0.04672897196261682,3,17
6,23,22,0.2701170661407839,0.1507537688442211,8,18
7,10,21,0.27018483810474075,0.09302325581395349,3,17
9,29,12,0.27022813906234283,0.24193548387096775,18,21
1,10,16,0.2704064701996177,0.211864406779661,8,18
4,10,23,0.2705404053969588,0.1744186046511628,8,18
1,20,14,0.2707232030219243,0.18018018018018017,8,18
9,25,17,0.27079865526649965,0.12552301255230125,8,18
6,19,22,0.27102675018690386,0.04761904761904762,3,17
11,23,13,0.27106120452164406,0.12295081967213115,8,18
4,24,19,0.27107591558755045,0.09950248756218905,3,17
9,21,14,0.27126041387973115,0.11904761904761904,8,18
12,17,14,0.2712638926812158,0.041152263374485604,3,17
12,21,23,0.2717679619213208,0.10810810810810811,8,18
8,14,19,0.2718405346507037,0.08620689655172414,3,17
3,25,23,0.27192751823810846,0.1875,8,18
3,11,19,0.27219015343626096,0.10416666666666666,3,17
8,11,17,0.2723926153718075,0.08771929824561403,3,17
11,21,21,0.27244512844785573,0.13333333333333333,8,18
5,15,19,0.27255711636613345,0.04830917874396135,3,17
5,8,17,0.2726307565747455,0.08771929824561403,3,17
7,13,13,0.2726685522423738,0.12096774193548387,8,18
11,17,12,0.2726818087097182,0.041152263374485604,3,17
12,15,12,0.2728775228152299,0.08968609865470852,3,17
8,20,20,0.2728837586232241,0.1382488479262673,8,18
12,23,15,0.27288477915585985,0.16597510373443983,8,18
3,1,23,0.2730313058621394,0.06896551724137931,3,17
12,5,18,0.27316471542154797,0.12931034482758622,8,18
9,29,11,0.2731798244571509,0.041666666666666664,3,17
1,7,18,0.2732356309275138,0.09950248756218905,3,17
8,10,15,0.27327237602222626,0.0813008130081301,3,17
4,9,17,0.27344731000883815,0.09090909090909091,3,17
3,11,23,0.2734550887188559,0.11834319526627218,8,18
9,10,18,0.27346486476176624,0.13513513513513514,8,18
2,29,19,0.2735141690641664,0.15789473684210525,8,18
6,23,18,0.27368106564177896,0.0425531914893617,3,17
2,29,20,0.27407830998412963,0.21390374331550802,18,21
9,28,17,0.2741904834001733,0.16460905349794241,8,18
1,20,17,0.27428190675120806,0.045871559633027525,3,17
12,9,13,0.27464882053743617,0.08230452674897121,3,17
10,24,19,0.27469559906470714,0.11406844106463879,8,18
2,9,19,0.2747359393379667,0.15384615384615385,8,18
7,22,14,0.27478606891973045,0.2928870292887029,18,21
11,29,18,0.27490318405390507,0.09302325581395349,3,17
1,19,19,0.27493325912854,0.1,3,17
2,3,19,0.2750640750820257,0.05025125628140704,3,17
1,17,12,0.27509267452229746,0.22123893805309736,18,21
1,12,18,0.2751611331005221,0.09259259259259259,3,17
6,5,22,0.27524799032613106,0.04608294930875576,3,17
9,10,17,0.27525594222041455,0.04310344827586207,3,17
11,18,15,0.27541562196253117,0.04098360655737705,3,17
10,21,12,0.2758660764141311,0.12048192771084337,8,18
9,20,18,0.27602027901930837,0.08928571428571427,3,17
1,17,22,0.27613112341222684,0.04878048780487805,3,17
3,14,20,0.2761922892103707,0.05263157894736842,3,17
5,21,17,0.2762477084693668,0.08888888888888889,3,17
9,25,15,0.2763414640768514,0.03937007874015748,3,17
7,24,18,0.27656226566311337,0.12658227848101267,8,18
3,20,23,0.2766454355457852,0.11834319526627218,8,18
2,8,22,0.27676525405151925,0.0546448087431694,3,17
1,16,15,0.2769428409269399,0.13392857142857142,8,18
4,14,23,0.2771536905363323,0.11976047904191617,8,18
2,27,17,0.2774640974702484,0.09174311926605505,3,17
6,19,19,0.27767097929623025,0.04291845493562232,3,17
9,28,13,0.27768964364747667,0.04132231404958678,3,17
1,13,22,0.27769260019952885,0.05319148936170213,3,17
3,3,23,0.27779972267584985,0.0625,3,17
8,7,17,0.2778861615932104,0.07936507936507936,3,17
2,14,17,0.27800388110261026,0.045662100456621,3,17
11,8,19,0.27819474013820955,0.046511627906976744,3,17
1,28,15,0.2782345921714273,0.09009009009009009,3,17
1,20,21,0.27845194395069006,0.05291005291005291,3,17
9,16,23,0.27867515758423134,0.111731843575419,3,17
10,16,21,0.27895883310177444,0.04926108374384237,3,17
9,15,16,0.279157857605022,0.1652892561983471,8,18
10,7,15,0.2796317759738824,0.15384615384615385,8,18
9,24,17,0.2796507861236133,0.12396694214876033,8,18
6,22,18,0.279703115225293,0.09090909090909091,3,17
4,29,18,0.27973955306737514,0.13392857142857142,8,18
6,26,12,0.28001218273739764,0.20161290322580644,8,18
2,16,17,0.2800544210888511,0.09803921568627451,3,17
12,14,14,0.2804486561058901,0.03968253968253968,3,17
6,9,17,0.28057482811650036,0.211864406779661,18,21
9,26,22,0.2810756894452553,0.09216589861751152,3,17
7,16,15,0.28112199036701585,0.08032128514056225,3,17
4,23,17,0.2811608676303572,0.04878048780487805,3,17
2,14,22,0.28122617807900113,0.10869565217391304,3,17
1,20,12,0.2812989840364843,0.08695652173913043,3,17
5,13,21,0.2814967663995701,0.053475935828877004,3,17
1,2,21,0.2815301429125909,0.10752688172043012,3,17
5,27,17,0.28153233004815353,0.041666666666666664,3,17
12,2,13,0.28157155715965115,0.0851063829787234,3,17
7,10,14,0.2816406283256391,0.040160642570281124,3,17
7,24,16,0.28180345451327815,0.03937007874015748,3,17
9,26,23,0.28193896263697327,0.14634146341463417,8,18
1,12,19,0.28200028823636647,0.14218009478672985,8,18
1,21,16,0.2820898521009088,0.04608294930875576,3,17
7,27,23,0.282160306562574,0.1020408163265306,3,17
3,21,22,0.28219468282698873,0.11235955056179775,3,17
2,10,17,0.28222603252271816,0.047393364928909956,3,17
9,21,16,0.2822600790015652,0.040160642570281124,3,17
8,23,23,0.28236608626433174,0.05714285714285714,3,17
12,25,16,0.28242946100859095,0.04098360655737705,3,17
5,17,23,0.282458164224438,0.0625,3,17
5,29,19,0.2825089676221875,0.09174311926605505,3,17
6,9,19,0.2827968400968377,0.14634146341463417,8,18
3,21,19,0.28290964748301095,0.09950248756218905,3,17
12,29,11,0.28327469721629844,0.17391304347826086,8,18
12,13,18,0.2833304025977092,0.15463917525773196,8,18
10,30,23,0.2836031077264928,0.05025125628140704,3,17
5,22,21,0.28385701434909577,0.1020408163265306,3,17
3,15,19,0.2838669033195307,0.10695187165775401,3,17
2,9,21,0.28397745104411387,0.0546448087431694,3,17
11,5,16,0.2841298479103853,0.2032520325203252,8,18
3,18,17,0.2841949122387719,0.046511627906976744,3,17
2,27,18,0.284284404702756,0.09950248756218905,3,17
4,20,21,0.28436932678595567,0.05376344086021506,3,17
8,21,23,0.28445118870466624,0.10309278350515463,3,17
10,27,15,0.2844585125155133,0.1171875,3,17
11,20,23,0.2845718541461995,0.24390243902439024,18,21
3,2,17,0.2846504597403795,0.04878048780487805,3,17
6,17,18,0.2846833316551358,0.14150943396226415,8,18
5,24,22,0.2851177685850649,0.16574585635359115,8,18
5,11,16,0.28519304253065914,0.04424778761061947,3,17
4,28,20,0.2853193658706612,0.26737967914438504,18,21
12,19,18,0.28532911252649884,0.09009009009009009,3,17
9,5,20,0.28537720214465884,0.043668122270742356,3,17
12,23,13,0.2853864629382034,0.12875536480686695,8,18
9,7,16,0.28559471903656863,0.08968609865470852,3,17
2,2,18,0.2861631701917532,0.14492753623188406,8,18
8,27,19,0.2862483256294175,0.046296296296296294,3,17
12,7,13,0.2863489757867222,0.125,8,18
4,17,17,0.2865806104889984,0.09900990099009901,3,17
5,20,19,0.2866834523809139,0.15,8,18
1,3,19,0.28671518414413966,0.10638297872340426,3,17
9,29,13,0.2869010835907835,0.04201680672268907,3,17
12,1,15,0.2871041732538978,0.0423728813559322,3,17
10,30,22,0.287114903600753,0.1327433628318584,8,18
10,19,16,0.28732466884523017,0.11320754716981131,3,17
1,11,21,0.28750795986319944,0.1485148514851485,8,18
10,6,13,0.28759613771579934,0.03968253968253968,3,17
3,11,18,0.28767342875506474,0.10152284263959391,3,17
1,29,14,0.2878985799210269,0.22321428571428573,18,21
6,23,23,0.28795796008695224,0.11049723756906077,3,17
9,25,11,0.28806307759930916,0.1724137931034483,8,18
7,14,16,0.28808651886861986,0.1639344262295082,8,18
3,23,23,0.28820849858162695,0.05917159763313609,3,17
7,23,15,0.28840729901071976,0.04048582995951417,3,17
8,3,22,0.2884107220517351,0.05376344086021506,3,17
6,25,21,0.2886868277868954,0.05154639175257732,3,17
11,12,16,0.28868811353398277,0.04032258064516129,3,17
5,11,18,0.2887371480379043,0.09345794392523364,3,17
12,4,11,0.28874786388889934,0.12875536480686695,8,18
1,15,15,0.2889114872379226,0.08733624454148471,3,17
6,9,18,0.2892394902242638,0.13100436681222707,8,18
9,28,14,0.28925944364187284,0.2788844621513944,18,21
1,8,12,0.2892665552394652,0.08968609865470852,3,17
1,19,23,0.28928697769874406,0.05813953488372093,3,17
10,9,22,0.2893213871832678,0.08733624454148471,3,17
11,15,20,0.2895000117177077,0.14563106796116504,8,18
8,3,17,0.2895767145889058,0.13333333333333333,8,18
7,30,17,0.2895891551275128,0.16460905349794241,8,18
10,8,21,0.28970886324280815,0.09569377990430622,3,17
11,16,16,0.289853788948949,0.16129032258064516,8,18
1,6,19,0.29027779281607907,0.05050505050505051,3,17
5,7,23,0.2904184039854346,0.11834319526627218,3,17
9,21,23,0.2904277646148444,0.10810810810810811,3,17
5,18,18,0.2907705725593505,0.19138755980861244,8,18
9,7,14,0.29111236974661553,0.14218009478672985,8,18
7,9,16,0.29120807165630186,0.0425531914893617,3,17
1,21,18,0.2912172375649491,0.04608294930875576,3,17
1,20,22,0.29127529459053936,0.05319148936170213,3,17
4,2,22,0.29130932298326684,0.11695906432748537,3,17
11,6,21,0.2913107223419371,0.04672897196261682,3,17
1,18,18,0.2913800732799267,0.13452914798206278,8,18
4,23,23,0.29145608262460876,0.17857142857142855,8,18
11,21,23,0.2918190578428463,0.0510204081632653,3,17
10,10,20,0.291876787161487,0.041666666666666664,3,17
9,8,21,0.2918876171118081,0.050761421319796954,3,17
1,20,16,0.2923016061827455,0.1809954751131222,8,18
2,1,22,0.2924441365856137,0.05405405405405406,3,17
9,4,23,0.2930307139459038,0.10416666666666666,3,17
10,23,17,0.29322175702117365,0.08097165991902834,3,17
2,12,16,0.2932297105585665,0.14150943396226415,8,18
2,20,23,0.29399831990589465,0.058823529411764705,3,17
6,25,13,0.2941202728211398,0.2100840336134454,18,21
9,2,17,0.29412225892248745,0.0881057268722467,3,17
6,3,17,0.29416365276954104,0.04310344827586207,3,17
4,18,22,0.29423610883643986,0.15706806282722513,8,18
8,2,22,0.2943270120874992,0.15463917525773196,8,18
7,8,19,0.294581657853339,0.13392857142857142,8,18
5,3,21,0.29458208810466385,0.09708737864077668,3,17
1,28,23,0.2947424167092016,0.1724137931034483,8,18
9,1,23,0.29476147150504783,0.05747126436781609,3,17
3,29,19,0.29489899194496805,0.05208333333333333,3,17
6,22,19,0.29513882210416714,0.13636363636363635,8,18
1,10,17,0.29516017417454454,0.12987012987012989,8,18
1,2,19,0.2952953692744641,0.05128205128205128,3,17
10,27,16,0.29560291985299564,0.0390625,3,17
1,21,13,0.2956214469607561,0.22026431718061676,18,21
10,3,22,0.2956621713591287,0.09708737864077668,3,17
9,5,21,0.29600554111305377,0.08928571428571427,3,17
9,28,12,0.2960419461334218,0.1171875,3,17
5,22,18,0.2963282901044407,0.09090909090909091,3,17
7,3,18,0.29644137300777784,0.12552301255230125,3,17
3,18,20,0.2966481815422237,0.16304347826086957,8,18
8,23,20,0.2967248554344823,0.04784688995215311,3,17
8,20,17,0.29680383962990164,0.07874015748031496,3,17
8,10,16,0.2969166212202832,0.0851063829787234,3,17
10,12,11,0.2971449842017351,0.08264462809917356,3,17
12,26,16,0.29756052108681214,0.04065040650406505,3,17
9,28,15,0.29771412392085367,0.04132231404958678,3,17
7,26,23,0.29787371542599117,0.05714285714285714,3,17
9,29,20,0.2981562373645254,0.04608294930875576,3,17
10,23,20,0.29831416370504293,0.13761467889908258,8,18
7,13,12,0.2985975552555492,0.20833333333333331,18,21
1,17,14,0.29861796130738066,0.04310344827586207,3,17
12,16,12,0.29873879249779917,0.0423728813559322,3,17
8,6,16,0.2995262730511125,0.043859649122807015,3,17
8,5,17,0.2997191762170086,0.2100840336134454,18,21
10,21,15,0.2997373793472806,0.04048582995951417,3,17
12,2,16,0.29991560054600896,0.04405286343612335,3,17
12,22,12,0.29994517533065485,0.13636363636363635,8,18
9,9,17,0.3000851010122093,0.0847457627118644,3,17
10,18,18,0.3004999541317925,0.042735042735042736,3,17
3,4,18,0.30057006710280226,0.05181347150259068,3,17
3,13,22,0.30060351508341887,0.21621621621621623,18,21
7,26,21,0.30069852832611194,0.04926108374384237,3,17
10,28,15,0.3008862654397785,0.1568627450980392,8,18
5,30,21,0.3011004995374478,0.09259259259259259,3,17
2,29,21,0.3011682140025538,0.0558659217877095,3,17
5,7,19,0.3011969239070828,0.04807692307692308,3,17
10,19,11,0.3012913897520014,0.0819672131147541,3,17
7,26,20,0.301373884518109,0.04504504504504504,3,17
4,29,20,0.3016537910893551,0.10309278350515463,3,17
7,25,22,0.30178710224640004,0.22321428571428573,18,21
1,12,20,0.30196832034635224,0.0510204081632653,3,17
9,18,16,0.30212748016175683,0.1984126984126984,12,20
10,28,17,0.3021809765617449,0.125,3,17
2,27,23,0.30231556449993663,0.24691358024691357,18,21
6,18,23,0.3023926610214666,0.2185792349726776,18,21
2,13,21,0.3025575536682332,0.05813953488372093,3,17
7,20,16,0.3028376861876795,0.04184100418410042,3,17
3,25,20,0.3031315037142001,0.22222222222222224,18,21
3,9,22,0.3031798765833145,0.11764705882352941,3,17
1,30,23,0.30367465482601513,0.2857142857142857,18,21
12,25,22,0.30390159537363515,0.09900990099009901,3,17
1,19,20,0.30435073851867706,0.05263157894736842,3,17
12,8,15,0.30438967542760176,0.20746887966804978,18,21
10,5,17,0.3044096816530279,0.0881057268722467,3,17
3,27,18,0.3047428777795319,0.2336448598130841,18,21
6,10,19,0.3048189160153537,0.14423076923076925,8,18
7,5,20,0.3050405794031383,0.0881057268722467,3,17
3,8,20,0.3051846944866171,0.11494252873563218,3,17
5,24,21,0.30523464729545224,0.15463917525773196,8,18
8,6,15,0.3056234765965398,0.08333333333333333,3,17
7,2,16,0.30566218101832143,0.25,18,21
3,25,19,0.3057022913412912,0.05291005291005291,3,17
1,3,18,0.30590493639526745,0.046948356807511735,3,17
3,7,22,0.3059081841991715,0.17964071856287425,12,20
6,18,22,0.3060519823571457,0.10416666666666666,3,17
4,24,21,0.30608416036035146,0.31746031746031744,18,21
5,12,16,0.30677734376634064,0.08733624454148471,3,17
11,6,18,0.3069363469874137,0.16666666666666666,12,20
7,14,23,0.30713414731500754,0.05714285714285714,3,17
10,30,19,0.30719580869064966,0.043668122270742356,3,17
9,7,15,0.30731846671517316,0.14018691588785046,3,17
12,6,17,0.3073821821880457,0.18433179723502305,12,20
7,13,15,0.3077894570664893,0.2643171806167401,18,21
7,23,20,0.3081059710837765,0.14423076923076925,12,20
2,13,23,0.30825138851322903,0.06097560975609756,3,17
1,29,23,0.3082651275161154,0.05376344086021506,3,17
3,24,18,0.30826594203209284,0.1485148514851485,12,20
11,22,17,0.30827684569951497,0.08888888888888889,3,17
11,13,22,0.3085262162033836,0.09302325581395349,3,17
12,11,22,0.3085686563287678,0.04878048780487805,3,17
9,22,23,0.30862038478817433,0.053475935828877004,3,17
3,14,18,0.30865655080150156,0.05025125628140704,3,17
10,17,23,0.30870514488015466,0.14634146341463417,12,20
4,13,22,0.30890445540915473,0.05847953216374269,3,17
4,6,18,0.30909330970488297,0.04784688995215311,3,17
7,5,21,0.309182862662707,0.0510204081632653,3,17
10,25,19,0.3092176864862484,0.22935779816513763,18,21
1,23,10,0.309221234393367,0.14925373134328357,12,20
10,13,18,0.3092593613229917,0.0847457627118644,3,17
10,23,21,0.30933722863222707,0.09345794392523364,3,17
3,24,22,0.30940966889458277,0.25,18,21
8,9,19,0.30946728660648454,0.228310502283105,18,21
9,14,16,0.3096135402695972,0.04464285714285714,3,17
8,28,18,0.30963176994578473,0.1702127659574468,12,20
12,8,14,0.3103314557089959,0.08695652173913043,3,17
11,16,22,0.3105054101540252,0.09615384615384616,3,17
12,10,13,0.31052064461778006,0.12552301255230125,3,17
6,2,17,0.31111518624237083,0.13215859030837004,3,17
7,6,13,0.3113022096589729,0.0847457627118644,3,17
6,12,22,0.3115524853124738,0.04830917874396135,3,17
1,18,20,0.3117601468444028,0.10050251256281408,3,17
9,22,12,0.3117968895843724,0.04149377593360996,3,17
7,24,21,0.3120523870929996,0.2857142857142857,18,21
11,9,23,0.31210106216375655,0.16216216216216217,12,20
1,22,16,0.3123084452713254,0.04504504504504504,3,17
7,21,17,0.3124183128459106,0.04291845493562232,3,17
8,26,22,0.3126820810584372,0.10416666666666666,3,17
2,7,19,0.31288225314912055,0.10101010101010102,3,17
6,9,21,0.3129149554159452,0.05235602094240838,3,17
9,16,15,0.31304127160135475,0.17467248908296942,12,20
1,5,22,0.3130503921222676,0.11299435028248588,3,17
12,21,13,0.3131068971781759,0.1702127659574468,12,20
10,20,15,0.31314192287065684,0.078125,3,17
9,17,17,0.3133332135871549,0.12552301255230125,3,17
5,20,18,0.3136487615016981,0.09478672985781991,3,17
5,25,23,0.31368790473017805,0.06097560975609756,3,17
6,8,23,0.3140310409059629,0.05434782608695652,3,17
2,22,22,0.31405739331268845,0.11299435028248588,3,17
7,22,18,0.31407891612855016,0.08658008658008658,3,17
11,9,16,0.31412774861914,0.13100436681222707,3,17
1,11,20,0.3141760614050103,0.09950248756218905,3,17
9,29,16,0.31431944580130583,0.08368200836820083,3,17
6,29,19,0.3143292883952577,0.0904977375565611,3,17
7,17,22,0.3145097821425606,0.14018691588785046,12,20
3,15,20,0.3145327259478896,0.05555555555555556,3,17
7,26,19,0.31462878323835675,0.17094017094017094,12,20
3,21,21,0.3148834207275958,0.10582010582010581,3,17
6,26,21,0.31533638659815405,0.04524886877828055,3,17
12,5,17,0.31537057897347415,0.0847457627118644,3,17
6,25,16,0.3154092946415336,0.125,3,17
11,21,22,0.315641666784916,0.1382488479262673,12,20
7,3,22,0.3157013411866473,0.04716981132075471,3,17
2,7,17,0.315779288475177,0.14084507042253522,12,20
9,19,21,0.3159100916736081,0.13392857142857142,3,17
11,26,18,0.3160715274190352,0.08968609865470852,3,17
4,25,22,0.316130685900685,0.05025125628140704,3,17
9,14,21,0.31615344423225566,0.14563106796116504,12,20
9,17,23,0.3163331834167601,0.05263157894736842,3,17
10,8,17,0.3165282927650439,0.12295081967213115,3,17
4,28,19,0.31666981231552555,0.09803921568627451,3,17
11,28,23,0.31740478474490463,0.0510204081632653,3,17
12,12,18,0.3174505355186859,0.0425531914893617,3,17
3,29,22,0.3176512529830491,0.05813953488372093,3,17
7,30,21,0.31771387350503205,0.13953488372093023,12,20
8,21,22,0.3177238698607036,0.23809523809523808,18,21
8,8,18,0.3177952882829573,0.041152263374485604,3,17
7,10,18,0.3177961104168297,0.20080321285140562,12,20
1,11,22,0.31801272545293413,0.049019607843137254,3,17
12,22,11,0.3180600403495722,0.13157894736842105,3,17
2,12,23,0.3181739415346658,0.23529411764705882,18,21
9,22,16,0.31824185609662764,0.3361344537815126,18,21
11,2,15,0.3183906530666424,0.12244897959183673,3,17
7,23,23,0.3184066764061679,0.15957446808510636,12,20
8,28,20,0.3184938808227688,0.04807692307692308,3,17
9,4,18,0.3185548858661713,0.12295081967213115,3,17
11,13,16,0.31898301617931485,0.11904761904761904,3,17
4,24,17,0.31901281557357547,0.045662100456621,3,17
5,26,23,0.3195147780130874,0.0558659217877095,3,17
4,29,23,0.3195479654247462,0.11494252873563218,3,17
5,18,22,0.3195627973096871,0.11695906432748537,3,17
8,3,23,0.3196225987927544,0.058823529411764705,3,17
11,19,23,0.31989105417585867,0.10526315789473684,3,17
12,11,23,0.3203049143871836,0.10471204188481675,3,17
11,29,17,0.32065570572450225,0.1762114537444934,12,20
7,2,20,0.3208324272215812,0.14423076923076925,12,20
7,10,17,0.3209165566957631,0.03968253968253968,3,17
7,10,23,0.32093444452078174,0.05263157894736842,3,17
10,10,22,0.320958612464545,0.046296296296296294,3,17
12,8,16,0.32139708704363984,0.08547008547008547,3,17
7,17,18,0.32149889794821007,0.163265306122449,12,20
6,12,21,0.32183748264405715,0.19138755980861244,12,20
1,4,21,0.321866535434691,0.10309278350515463,3,17
1,9,12,0.32207586728005183,0.0881057268722467,3,17
8,16,21,0.3223369860665157,0.08620689655172414,3,17
11,15,18,0.32243484894612934,0.18181818181818182,12,20
2,7,23,0.32253373917641215,0.11111111111111112,3,17
